START|</s> 17 -2.1274442
START|</s> 21 -2.1708671
START|</s> 3 -2.1968776
START|</s> 6 -2.2194091
START|</s> 8 -2.2746065
START|</s> 22 -2.3368573
START|</s> 5 -2.4099066
START|</s> 14 -2.4980813
START|</s> 7 -2.757326
START|</s> 23 -2.7585105
START|</s> 27 -2.7655336
START|</s> 18 -2.9860088
START|</s> 26 -3.1268178
START|</s> 12 -4.1802464
START|</s> 25 -4.5499691
11|</s> 3 -0.9995918
11|</s> 9 -1.4988002
11|</s> 2 -1.5885932
11|</s> 10 -1.8328839
11|</s> 6 -1.9250571
11|</s> 1 -2.0074206
11|</s> 11 -2.0314985
11|</s> 7 -2.126542
11|</s> 20 -2.1306469
11|</s> 13 -2.3243981
11|</s> 17 -2.3529302
11|</s> 19 -2.6973697
11|</s> 23 -2.6985065
11|</s> 22 -2.9034113
11|</s> 8 -2.9922045
11|</s> 16 -3.0015503
11|</s> 24 -3.0247604
11|</s> 15 -3.0612151
11|</s> 14 -3.4712093
11|</s> 21 -3.9578561
11|</s> 5 -3.9578876
11|</s> 12 -3.9886711
11|</s> 26 -4.0999458
11|</s> 27 -4.1028976
11|</s> 25 -4.3583938
11|</s> 4 -4.3745098
11|</s> 18 -4.3751218
10|</s> 21 -1.1834248
10|</s> 11 -1.4986535
10|</s> 9 -1.5098672
10|</s> 17 -1.7508012
10|</s> 6 -1.8167241
10|</s> 22 -1.8565063
10|</s> 2 -1.9839522
10|</s> 14 -2.0096983
10|</s> 5 -2.1085506
10|</s> 19 -2.1171807
10|</s> 20 -2.1799549
10|</s> 8 -2.2374465
10|</s> 18 -2.2668528
10|</s> 16 -2.3296213
10|</s> 3 -2.3797623
10|</s> 13 -2.5359861
10|</s> 4 -2.6936828
10|</s> 23 -2.7273505
10|</s> 1 -2.8774726
10|</s> 25 -2.8809138
10|</s> 7 -3.073031
10|</s> 24 -3.2928784
10|</s> 12 -3.3284621
10|</s> 15 -3.3473601
10|</s> 26 -3.4984908
10|</s> 10 -4.0966839
10|</s> 27 -4.3910656
13|</s> 2 -1.3924672
13|</s> 5 -1.4382136
13|</s> 6 -1.4857691
13|</s> 22 -1.4859323
13|</s> 20 -1.5873569
13|</s> 3 -1.6461813
13|</s> 13 -1.8786231
13|</s> 10 -2.0244329
13|</s> 7 -2.061001
13|</s> 9 -2.2095512
13|</s> 11 -2.2664565
13|</s> 1 -2.4380726
13|</s> 21 -2.5404337
13|</s> 15 -2.7262881
13|</s> 19 -2.8617877
13|</s> 8 -3.0580341
13|</s> 24 -3.07054
13|</s> 4 -3.1670594
13|</s> 18 -3.3974994
13|</s> 23 -3.4528261
13|</s> 14 -3.8524643
13|</s> 17 -3.8525382
13|</s> 16 -3.8527693
13|</s> 12 -4.0545007
13|</s> 27 -4.1687272
13|</s> 25 -4.4242234
13|</s> 26 -4.4242234
12|</s> 13 -1.0698622
12|</s> 3 -1.4465603
12|</s> 9 -1.4777822
12|</s> 2 -1.6795982
12|</s> 20 -1.9581209
12|</s> 17 -2.0689272
12|</s> 11 -2.2034476
12|</s> 21 -2.2087632
12|</s> 10 -2.2172729
12|</s> 5 -2.2704287
12|</s> 1 -2.3234637
12|</s> 22 -2.4271984
12|</s> 6 -2.4449541
12|</s> 14 -2.4853024
12|</s> 7 -2.572009
12|</s> 19 -2.6353448
12|</s> 8 -2.7263636
12|</s> 16 -2.7357094
12|</s> 24 -2.7388695
12|</s> 4 -2.8353889
12|</s> 15 -2.8615541
12|</s> 18 -3.0658289
12|</s> 23 -3.1211556
12|</s> 12 -3.7228302
12|</s> 27 -3.8370567
12|</s> 25 -4.0925529
12|</s> 26 -4.0925529
15|</s> 3 -0.7737955
15|</s> 6 -1.5689351
15|</s> 2 -1.9231302
15|</s> 11 -1.9684405
15|</s> 10 -2.5546739
15|</s> 7 -2.647238
15|</s> 16 -2.7868333
15|</s> 9 -2.7936322
15|</s> 4 -2.7943588
15|</s> 15 -2.8444751
15|</s> 20 -2.9922009
15|</s> 18 -3.1169528
15|</s> 21 -3.1408431
15|</s> 19 -3.1411887
15|</s> 23 -3.1722795
15|</s> 13 -3.3690171
15|</s> 24 -3.3690384
15|</s> 1 -3.4953356
15|</s> 22 -3.4954083
15|</s> 14 -3.4954573
15|</s> 12 -3.7739541
15|</s> 5 -3.7845596
15|</s> 17 -3.7847862
15|</s> 8 -3.7850025
15|</s> 25 -3.7998878
15|</s> 27 -3.8881806
15|</s> 26 -4.1436768
14|</s> 3 -0.9034377
14|</s> 2 -1.4072232
14|</s> 10 -1.6603929
14|</s> 6 -1.8910661
14|</s> 20 -2.0422269
14|</s> 11 -2.1264005
14|</s> 5 -2.1899476
14|</s> 7 -2.210208
14|</s> 15 -2.5069401
14|</s> 14 -2.6217933
14|</s> 9 -2.6783222
14|</s> 22 -2.7790953
14|</s> 24 -2.9113924
14|</s> 18 -2.9121788
14|</s> 1 -2.9354706
14|</s> 19 -2.9659387
14|</s> 17 -3.1724432
14|</s> 8 -3.3003505
14|</s> 4 -3.4473958
14|</s> 21 -3.4484881
14|</s> 16 -3.6766783
14|</s> 27 -3.8114246
14|</s> 13 -4.0926461
14|</s> 23 -4.0936555
14|</s> 12 -4.3348371
14|</s> 26 -4.7045598
14|</s> 25 -4.7045598
17|</s> 6 -1.3164021
17|</s> 1 -1.4396476
17|</s> 20 -1.4563859
17|</s> 2 -1.4805852
17|</s> 9 -1.7155942
17|</s> 10 -1.7829479
17|</s> 23 -1.9417175
17|</s> 5 -2.0348126
17|</s> 3 -2.0512063
17|</s> 7 -2.051641
17|</s> 22 -2.1559433
17|</s> 17 -2.2385872
17|</s> 15 -2.4973081
17|</s> 21 -2.7433191
17|</s> 11 -3.0262735
17|</s> 19 -3.1699007
17|</s> 13 -3.2600401
17|</s> 16 -3.2702653
17|</s> 4 -3.3699448
17|</s> 18 -3.6003848
17|</s> 14 -3.7280433
17|</s> 8 -4.0175885
17|</s> 24 -4.0176084
17|</s> 12 -4.2573861
17|</s> 27 -4.3716126
17|</s> 25 -4.6271088
17|</s> 26 -4.6271088
16|</s> 3 -1.1026155
16|</s> 6 -1.3459921
16|</s> 2 -1.5728672
16|</s> 10 -1.5944659
16|</s> 5 -1.7852876
16|</s> 20 -1.8135059
